region_name,n_voxels_region,n_voxels_overlap,fraction_covered,mean_overlap,weighted_mean_overlap,sum_overlap,p90_overlap,p95_overlap
region_0007,7184,208,0.028953229398663696,0.028953229398663696,0.028953229398663696,208.0,1.0,1.0
region_0008,3480,8,0.0022988505747126436,0.0022988505747126436,0.0022988505747126436,8.0,1.0,1.0
