region_name,n_voxels_region,n_voxels_overlap,fraction_covered,mean_overlap,weighted_mean_overlap,sum_overlap,p90_overlap,p95_overlap
region_0004,6944,6930,0.9979838709677419,0.6606091119904658,0.6606091119904658,4587.2696736617945,0.9550561904907227,0.9775280952453613
region_0006,1584,1584,1.0,0.6353599202038362,0.6353599202038362,1006.4101136028767,0.949438214302063,0.983146071434021
region_0007,7184,7181,0.9995824053452116,0.5529594488984092,0.5529594488984092,3972.4606808861718,0.9943820238113403,1.0
region_0003,3096,3091,0.9983850129198967,0.441737073453929,0.441737073453929,1367.617979413364,0.8764045238494873,0.932584285736084
region_0008,3480,3229,0.9278735632183908,0.39797882056546174,0.39797882056546174,1384.9662955678068,0.9943820238113403,1.0
region_0005,1648,1312,0.7961165048543689,0.11804911633501354,0.11804911633501354,194.5449437201023,0.5387640357017522,0.805898863077164
region_0012,6944,5783,0.8328052995391705,0.07151271170192969,0.07151271170192969,496.58427005819976,0.2078651636838913,0.25280898809432983
region_0001,5200,3643,0.7005769230769231,0.052658815953450705,0.052658815953450705,273.8258429579437,0.21348313987255096,0.2808988690376282
region_0002,2800,1570,0.5607142857142857,0.044046950220196904,0.044046950220196904,123.33146061655134,0.1741573065519333,0.3064606606960294
region_0014,1584,1120,0.7070707070707071,0.02647968457871813,0.02647968457871813,41.943820372689515,0.10112359374761581,0.14606741070747375
region_0015,7184,4307,0.5995267260579065,0.023254704680335282,0.023254704680335282,167.06179842352867,0.10674156993627548,0.155617980659007
region_0011,3096,2638,0.8520671834625323,0.019864341208154158,0.019864341208154158,61.50000038044527,0.04494382068514824,0.051404493860900916
region_0013,1648,514,0.3118932038834951,0.006340678559177673,0.006340678559177673,10.449438265524805,0.04494382068514824,0.06741572916507721
region_0009,5200,1458,0.2803846153846154,0.006280250678985164,0.006280250678985164,32.65730353072286,0.05056179687380791,0.07303370535373688
region_0016,3480,858,0.24655172413793103,0.005714839241793914,0.005714839241793914,19.887640561442822,0.056179776787757874,0.08426966518163681
region_0010,2800,410,0.14642857142857144,0.002211075454584456,0.002211075454584456,6.191011272836477,0.033707864582538605,0.048033707588910804
